away_season,away_event_date,away_nano,away_market,away_name,away_alias,away_points,away_epa_total,away_epa_offense_total,away_epa_offense_pass,away_epa_offense_rush,away_epa_defense_total,away_epa_defense_pass,away_epa_defense_rush,away_rush_att,away_rush_yds,away_rush_tds,away_pass_cmp,away_pass_att,away_pass_cmp_pct,away_pass_yds,away_pass_tds,away_pass_int,away_passer_rating,away_total_yds,away_times_sacked,away_yds_sacked_for,away_turnovers,away_penalties,away_penalty_yds,away_time_of_possession,away_boxscore_stats_link,away_home_away,away_days_since_last_game,away_short_rest
2024,2024-09-08,u98I1lDKQBwZ0,Los Angeles,Rams,LA,20,-6.0,8.78,11.88,-1.63,-9.52,2.7,-13.57,23,83,1,34,49,0.694,317,1,1,85.162,387,2,13,1,6,50,2096,https://www.pro-football-reference.com/boxscores/202409080det.htm,away,0.0,True
2024,2024-09-15,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,26,23.0,6.7,4.75,1.95,22.45,22.93,-1.14,44,219,1,14,20,0.7,130,2,1,100.0,349,1,0,2,3,15,2178,https://www.pro-football-reference.com/boxscores/202409150car.htm,away,7.0,False
2024,2024-09-15,u98I1lDKQBwZ0,Los Angeles,Rams,LA,10,-31.0,-8.89,-8.68,-0.21,-26.58,-19.57,-7.67,20,53,1,19,27,0.704,216,0,0,94.059,245,5,24,1,2,10,1386,https://www.pro-football-reference.com/boxscores/202409150crd.htm,away,0.0,True
2024,2024-09-22,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,10,-10.0,-6.58,-2.81,-4.44,-10.48,-9.77,-0.71,20,61,0,14,20,0.7,149,1,0,108.125,166,5,44,0,7,69,1569,https://www.pro-football-reference.com/boxscores/202409220pit.htm,away,7.0,False
2024,2024-09-29,u98I1lDKQBwZ0,Los Angeles,Rams,LA,18,-7.0,-0.67,-3.72,5.05,-5.29,-4.85,-1.76,26,119,1,20,29,0.69,224,0,1,77.371,322,3,21,2,6,44,1862,https://www.pro-football-reference.com/boxscores/202409290chi.htm,away,7.0,False
2024,2024-10-13,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,23,8.0,8.1,9.65,-1.23,0.86,-0.09,-2.37,38,128,1,21,34,0.618,237,1,0,92.402,350,3,15,0,3,20,2243,https://www.pro-football-reference.com/boxscores/202410130den.htm,away,7.0,False
2024,2024-10-21,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,15,-2.0,3.92,5.67,-1.42,-9.33,-4.84,-4.46,22,59,0,27,39,0.692,349,0,0,97.062,395,3,13,2,5,57,2054,https://www.pro-football-reference.com/boxscores/202410210crd.htm,away,1.0,True
2024,2024-11-03,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,27,17.0,7.05,6.45,0.27,16.12,18.29,-1.93,23,96,2,18,27,0.667,282,2,0,125.849,342,6,36,0,5,35,1551,https://www.pro-football-reference.com/boxscores/202411030cle.htm,away,7.0,False
2024,2024-11-03,u98I1lDKQBwZ0,Los Angeles,Rams,LA,26,-6.0,-12.59,-0.46,-11.14,-0.01,-8.67,8.66,24,68,0,25,44,0.568,298,2,1,83.333,366,0,0,1,8,83,1930,https://www.pro-football-reference.com/boxscores/202411030sea.htm,away,0.0,True
2024,2024-11-17,u98I1lDKQBwZ0,Los Angeles,Rams,LA,28,6.0,19.37,17.39,2.65,-10.52,-12.14,0.49,24,107,0,18,27,0.667,295,4,0,142.747,402,0,0,0,7,66,1360,https://www.pro-football-reference.com/boxscores/202411170nwe.htm,away,6.0,False
2024,2024-12-01,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,17,3.0,-12.32,-8.48,-3.63,7.49,1.53,5.96,17,56,0,17,24,0.708,150,0,0,87.153,187,5,19,1,7,33,1445,https://www.pro-football-reference.com/boxscores/202412010atl.htm,away,6.0,False
2024,2024-12-01,u98I1lDKQBwZ0,Los Angeles,Rams,LA,21,8.0,13.85,4.25,8.94,-3.89,-2.3,-1.59,29,156,1,14,24,0.583,183,2,0,110.243,322,2,17,0,3,30,1643,https://www.pro-football-reference.com/boxscores/202412010nor.htm,away,0.0,True
2024,2024-12-08,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,17,-2.0,10.64,9.63,0.28,-4.46,-4.82,-0.12,24,94,1,21,30,0.7,213,1,0,101.111,288,3,19,0,7,50,1853,https://www.pro-football-reference.com/boxscores/202412080kan.htm,away,0.0,True
2024,2024-12-12,u98I1lDKQBwZ0,Los Angeles,Rams,LA,12,-6.0,-14.31,-11.7,-1.95,4.3,4.25,-0.63,38,142,0,16,27,0.593,160,0,0,76.157,302,0,0,0,4,40,2104,https://www.pro-football-reference.com/boxscores/202412120sfo.htm,away,4.0,True
2024,2024-12-22,u98I1lDKQBwZ0,Los Angeles,Rams,LA,19,10.0,3.87,5.05,-0.65,3.81,-2.39,5.05,31,132,1,14,19,0.737,110,1,1,83.224,242,0,0,1,5,45,1675,https://www.pro-football-reference.com/boxscores/202412220nyj.htm,away,3.0,True
2024,2024-12-28,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,40,33.0,24.19,17.79,6.73,14.04,10.95,3.09,37,147,1,26,40,0.65,281,3,0,110.521,428,0,0,0,6,54,2434,https://www.pro-football-reference.com/boxscores/202412280nwe.htm,away,6.0,False
2024,2025-01-05,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,34,13.0,21.79,19.85,3.74,-0.48,-1.71,1.23,35,137,1,28,36,0.778,346,2,0,125.231,473,1,10,0,7,40,2338,https://www.pro-football-reference.com/boxscores/202501050rai.htm,away,8.0,False
2024,2025-01-11,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,12,-17.0,-21.81,-17.78,-4.03,-0.59,-0.56,-0.36,18,50,0,14,32,0.438,242,1,4,40.885,261,4,31,4,2,10,1535,https://www.pro-football-reference.com/boxscores/202501110htx.htm,away,6.0,False
2024,2025-01-19,u98I1lDKQBwZ0,Los Angeles,Rams,LA,22,-6.0,-3.6,5.51,-8.43,-7.76,4.21,-12.88,21,111,0,26,44,0.591,324,2,0,97.159,402,5,33,2,3,30,1746,https://www.pro-football-reference.com/boxscores/202501190phi.htm,away,6.0,False
2015,2015-09-13,mfbu6O5aMHbJg,Miami,Dolphins,MIA,17,-7.0,-2.45,1.12,-2.58,2.58,-1.35,2.47,18,74,0,22,34,0.647,226,1,0,93.505,256,3,44,1,6,39,1326,https://www.pro-football-reference.com/boxscores/201509130was.htm,away,14.0,False
2015,2015-09-20,mfbu6O5aMHbJg,Miami,Dolphins,MIA,20,-3.0,3.03,11.36,-6.66,-8.53,-11.52,2.99,16,42,0,30,44,0.682,359,2,0,108.049,386,2,15,0,13,112,1792,https://www.pro-football-reference.com/boxscores/201509200jax.htm,away,7.0,False
2015,2015-10-18,mfbu6O5aMHbJg,Miami,Dolphins,MIA,38,-28.0,-16.22,-17.87,1.65,-13.01,-6.74,-5.95,32,180,2,22,29,0.759,266,2,2,97.773,434,2,12,2,9,97,1913,https://www.pro-football-reference.com/boxscores/201510180oti.htm,away,14.0,False
2015,2015-10-29,mfbu6O5aMHbJg,Miami,Dolphins,MIA,7,29.0,13.71,17.58,-2.43,10.95,2.48,7.0,13,15,1,28,44,0.636,300,0,2,64.583,270,5,45,2,7,40,1643,https://www.pro-football-reference.com/boxscores/201510290nwe.htm,away,4.0,True
2015,2015-11-08,mfbu6O5aMHbJg,Miami,Dolphins,MIA,17,-16.0,17.01,12.34,5.0,-21.16,-7.53,-14.96,24,108,2,27,36,0.75,316,0,0,101.157,397,2,27,1,8,62,1727,https://www.pro-football-reference.com/boxscores/201511080buf.htm,away,10.0,False
2015,2015-11-15,mfbu6O5aMHbJg,Miami,Dolphins,MIA,20,-1.0,3.37,9.61,-6.22,3.56,1.24,3.23,26,99,0,21,36,0.583,217,2,0,94.329,289,4,27,0,8,84,1733,https://www.pro-football-reference.com/boxscores/201511150phi.htm,away,7.0,False
2015,2015-11-29,mfbu6O5aMHbJg,Miami,Dolphins,MIA,20,18.0,13.42,14.17,0.21,3.68,-4.01,7.75,9,12,0,33,58,0.569,351,3,1,84.77,333,3,30,2,6,45,1724,https://www.pro-football-reference.com/boxscores/201511290nyj.htm,away,7.0,False
2015,2015-12-20,mfbu6O5aMHbJg,Miami,Dolphins,MIA,14,16.0,20.73,24.69,-3.87,3.57,-1.25,3.47,19,44,2,20,34,0.588,216,0,0,77.574,231,3,29,1,9,72,1267,https://www.pro-football-reference.com/boxscores/201512200sdg.htm,away,6.0,False
2016,2016-09-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,10,2.0,-5.68,4.36,-10.04,9.75,6.31,2.78,20,64,1,16,29,0.552,186,0,0,74.784,214,5,36,0,4,40,1528,https://www.pro-football-reference.com/boxscores/201609110sea.htm,away,14.0,False
2016,2016-09-18,mfbu6O5aMHbJg,Miami,Dolphins,MIA,24,7.0,17.47,17.8,0.0,-6.98,-12.14,5.16,16,70,1,32,45,0.711,387,2,2,93.472,457,0,0,4,5,49,1394,https://www.pro-football-reference.com/boxscores/201609180nwe.htm,away,7.0,False
2016,2016-09-29,mfbu6O5aMHbJg,Miami,Dolphins,MIA,7,-15.0,-13.03,-11.5,-1.53,1.78,-13.18,13.63,13,62,0,15,25,0.6,189,1,1,80.25,222,5,29,2,7,68,1318,https://www.pro-football-reference.com/boxscores/201609290cin.htm,away,4.0,True
2016,2016-11-13,mfbu6O5aMHbJg,Miami,Dolphins,MIA,31,-7.0,-2.97,3.48,-7.11,-11.95,-13.78,1.83,25,106,1,17,24,0.708,240,2,0,130.556,337,1,9,1,11,81,1621,https://www.pro-football-reference.com/boxscores/201611130sdg.htm,away,7.0,False
2016,2016-11-20,mfbu6O5aMHbJg,Miami,Dolphins,MIA,14,-4.0,-11.35,-7.91,-1.77,6.13,5.22,0.56,19,98,0,24,34,0.706,172,2,1,89.338,240,4,30,1,8,82,1721,https://www.pro-football-reference.com/boxscores/201611200ram.htm,away,7.0,False
2016,2016-12-04,mfbu6O5aMHbJg,Miami,Dolphins,MIA,6,32.0,18.64,12.37,7.12,13.66,5.71,4.88,16,62,0,29,40,0.725,226,1,3,63.125,277,2,11,3,7,57,1846,https://www.pro-football-reference.com/boxscores/201612040rav.htm,away,7.0,False
2016,2016-12-17,mfbu6O5aMHbJg,Miami,Dolphins,MIA,34,-24.87,-12.26,-14.79,0.17,-7.7,-20.74,11.66,27,67,0,12,18,0.667,236,4,1,126.157,303,1,0,1,9,70,1648,https://www.pro-football-reference.com/boxscores/201612170nyj.htm,away,6.0,False
2016,2016-12-24,mfbu6O5aMHbJg,Miami,Dolphins,MIA,34,3.0,17.57,6.2,10.64,-21.7,-17.82,-2.24,38,261,2,16,30,0.533,233,2,1,87.222,494,0,0,1,2,15,2020,https://www.pro-football-reference.com/boxscores/201612240buf.htm,away,7.0,False
2016,2017-01-08,mfbu6O5aMHbJg,Miami,Dolphins,MIA,12,18.0,14.79,8.08,4.5,11.03,0.37,9.66,21,52,0,29,36,0.806,289,1,1,97.801,305,5,36,3,6,64,1922,https://www.pro-football-reference.com/boxscores/201701080pit.htm,away,7.0,False
2017,2017-09-17,mfbu6O5aMHbJg,Miami,Dolphins,MIA,19,-2.0,11.99,14.85,-1.88,-4.44,-5.1,-0.07,32,111,0,24,34,0.706,230,1,0,98.897,336,2,5,0,5,23,2002,https://www.pro-football-reference.com/boxscores/201709170sdg.htm,away,14.0,False
2017,2017-09-24,mfbu6O5aMHbJg,Miami,Dolphins,MIA,6,13.0,-1.0,12.08,-13.41,14.62,9.33,5.63,15,30,0,26,45,0.578,220,1,2,59.491,225,3,25,2,8,51,1432,https://www.pro-football-reference.com/boxscores/201709240nyj.htm,away,7.0,False
2017,2017-10-15,mfbu6O5aMHbJg,Miami,Dolphins,MIA,20,3.0,7.57,8.05,-0.42,-7.31,-8.96,1.65,31,138,0,19,33,0.576,151,2,1,76.705,289,0,0,1,4,42,2064,https://www.pro-football-reference.com/boxscores/201710150atl.htm,away,7.0,False
2017,2017-10-26,mfbu6O5aMHbJg,Miami,Dolphins,MIA,0,40.0,3.85,-0.06,3.66,36.09,33.19,2.24,19,45,0,25,44,0.568,176,0,2,47.159,196,3,25,2,7,43,1726,https://www.pro-football-reference.com/boxscores/201710260rav.htm,away,4.0,True
2017,2017-11-13,mfbu6O5aMHbJg,Miami,Dolphins,MIA,21,-24.0,6.13,7.61,-0.82,-37.09,-23.43,-13.23,17,100,1,22,37,0.595,213,2,1,82.376,313,0,0,1,7,57,1461,https://www.pro-football-reference.com/boxscores/201711130car.htm,away,8.0,False
2017,2017-11-26,mfbu6O5aMHbJg,Miami,Dolphins,MIA,17,18.0,9.46,16.49,-6.22,11.65,7.99,3.66,19,67,0,23,34,0.676,215,1,2,70.098,221,7,61,3,6,52,1639,https://www.pro-football-reference.com/boxscores/201711260nwe.htm,away,7.0,False
2017,2017-12-17,mfbu6O5aMHbJg,Miami,Dolphins,MIA,16,-8.0,-7.99,-12.15,4.84,-7.23,-6.36,-1.36,21,100,1,28,49,0.571,274,0,3,47.491,349,3,25,3,7,60,1945,https://www.pro-football-reference.com/boxscores/201712170buf.htm,away,6.0,False
2017,2017-12-24,mfbu6O5aMHbJg,Miami,Dolphins,MIA,13,-16.0,-8.02,-4.67,-3.35,-8.58,-12.88,6.8,16,59,0,19,38,0.5,286,1,0,83.882,345,0,0,2,11,75,1327,https://www.pro-football-reference.com/boxscores/201712240kan.htm,away,7.0,False
2018,2018-09-16,mfbu6O5aMHbJg,Miami,Dolphins,MIA,20,-8.0,-8.87,-2.33,-5.53,2.02,0.31,1.71,31,135,1,17,23,0.739,168,2,0,123.098,257,4,46,2,2,10,1705,https://www.pro-football-reference.com/boxscores/201809160nyj.htm,away,7.0,False
2018,2018-09-30,mfbu6O5aMHbJg,Miami,Dolphins,MIA,7,31.0,21.55,20.77,0.78,12.47,-0.4,12.2,18,56,0,15,25,0.6,135,1,1,71.25,172,2,19,2,10,89,1418,https://www.pro-football-reference.com/boxscores/201809300nwe.htm,away,7.0,False
2018,2018-10-07,mfbu6O5aMHbJg,Miami,Dolphins,MIA,17,-10.0,-14.46,-16.09,2.4,-0.18,-5.92,4.66,22,128,0,20,35,0.571,185,1,2,57.44,297,3,16,3,9,85,1765,https://www.pro-football-reference.com/boxscores/201810070cin.htm,away,7.0,False
2018,2018-10-25,mfbu6O5aMHbJg,Miami,Dolphins,MIA,23,-19.0,1.41,-1.56,2.31,-26.51,-23.46,-2.37,25,116,1,22,38,0.579,269,1,1,77.632,370,2,15,1,5,63,1869,https://www.pro-football-reference.com/boxscores/201810250htx.htm,away,4.0,True
2018,2018-11-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,12,-19.0,-12.66,-12.11,0.12,-11.86,-4.67,-8.18,23,131,0,23,37,0.622,213,0,1,66.61,294,6,50,2,3,10,1928,https://www.pro-football-reference.com/boxscores/201811110gnb.htm,away,7.0,False
2018,2018-11-25,mfbu6O5aMHbJg,Miami,Dolphins,MIA,24,-3.0,3.02,3.45,0.87,-12.34,-15.23,2.56,25,113,1,17,25,0.68,204,2,0,119.417,314,1,3,1,10,75,1686,https://www.pro-football-reference.com/boxscores/201811250clt.htm,away,14.0,False
2018,2018-12-16,mfbu6O5aMHbJg,Miami,Dolphins,MIA,17,24.0,10.62,1.42,10.2,14.15,19.8,-6.31,20,156,1,11,24,0.458,108,0,0,59.028,193,9,71,0,8,49,1604,https://www.pro-football-reference.com/boxscores/201812160min.htm,away,7.0,False
2018,2018-12-30,mfbu6O5aMHbJg,Miami,Dolphins,MIA,17,-25.0,-16.21,-13.67,-1.76,-13.1,-5.61,-7.75,25,99,0,19,32,0.594,150,1,2,55.469,225,4,24,4,4,35,1782,https://www.pro-football-reference.com/boxscores/201812300buf.htm,away,7.0,False
2019,2019-09-22,mfbu6O5aMHbJg,Miami,Dolphins,MIA,6,-25.0,-14.0,-1.07,-11.59,-19.62,-5.03,-14.59,24,72,0,20,41,0.488,229,0,0,66.006,283,3,18,1,5,35,1744,https://www.pro-football-reference.com/boxscores/201909220dal.htm,away,7.0,False
2019,2019-10-20,mfbu6O5aMHbJg,Miami,Dolphins,MIA,21,-9.0,5.68,8.66,-2.31,-5.07,-5.21,-0.85,30,109,2,23,35,0.657,282,1,1,88.036,381,1,10,2,6,55,2011,https://www.pro-football-reference.com/boxscores/201910200buf.htm,away,7.0,False
2019,2019-10-28,mfbu6O5aMHbJg,Miami,Dolphins,MIA,14,13.0,5.58,7.16,0.86,12.16,8.33,4.34,19,60,0,21,34,0.618,190,2,2,71.936,230,4,20,4,5,45,1482,https://www.pro-football-reference.com/boxscores/201910280pit.htm,away,8.0,False
2019,2019-11-10,mfbu6O5aMHbJg,Miami,Dolphins,MIA,16,4.0,-16.73,-9.96,-5.46,16.98,11.85,4.55,26,70,1,21,33,0.636,169,0,1,63.826,229,3,10,2,4,30,1888,https://www.pro-football-reference.com/boxscores/201911100clt.htm,away,7.0,False
2019,2019-11-24,mfbu6O5aMHbJg,Miami,Dolphins,MIA,24,-17.0,5.91,-0.16,6.07,-26.93,-24.87,-1.09,20,92,1,21,39,0.538,214,2,2,65.545,284,4,22,2,8,94,1434,https://www.pro-football-reference.com/boxscores/201911240cle.htm,away,7.0,False
2019,2019-12-08,mfbu6O5aMHbJg,Miami,Dolphins,MIA,21,1.0,5.93,10.37,-4.44,-5.46,-6.98,1.52,26,122,0,21,37,0.568,245,0,1,65.709,362,2,5,1,5,48,1806,https://www.pro-football-reference.com/boxscores/201912080nyj.htm,away,7.0,False
2019,2019-12-15,mfbu6O5aMHbJg,Miami,Dolphins,MIA,20,16.0,13.11,9.49,3.62,-0.43,-2.85,2.05,25,122,0,23,41,0.561,279,2,0,93.445,384,3,17,1,7,42,1733,https://www.pro-football-reference.com/boxscores/201912150nyg.htm,away,7.0,False
2019,2019-12-29,mfbu6O5aMHbJg,Miami,Dolphins,MIA,27,-3.0,6.29,2.92,3.89,-13.34,-15.4,1.38,22,63,1,29,44,0.659,340,1,0,96.78,389,2,14,0,4,35,2031,https://www.pro-football-reference.com/boxscores/201912290nwe.htm,away,7.0,False
2020,2020-09-13,mfbu6O5aMHbJg,Miami,Dolphins,MIA,11,11.0,14.11,-1.27,15.38,2.2,0.66,1.54,27,87,1,20,30,0.667,191,0,3,44.583,269,1,9,3,4,35,1511,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,away,14.0,False
2020,2020-09-24,mfbu6O5aMHbJg,Miami,Dolphins,MIA,31,18.0,12.93,14.04,-1.55,5.61,6.56,-0.41,36,138,2,18,20,0.9,160,2,0,133.333,294,1,4,0,6,51,2062,https://www.pro-football-reference.com/boxscores/202009240jax.htm,away,4.0,True
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,43,-26.0,-9.48,-14.72,5.24,-19.36,-27.43,8.74,33,94,1,22,28,0.786,350,3,0,154.464,436,2,8,0,7,69,2213,https://www.pro-football-reference.com/boxscores/202010110sfo.htm,away,7.0,False
2020,2020-11-08,mfbu6O5aMHbJg,Miami,Dolphins,MIA,34,3.0,15.28,13.25,1.11,-17.94,-14.22,-4.53,25,91,1,20,28,0.714,248,2,0,122.321,312,3,27,0,7,75,1737,https://www.pro-football-reference.com/boxscores/202011080crd.htm,away,7.0,False
2020,2020-11-22,mfbu6O5aMHbJg,Miami,Dolphins,MIA,13,-7.0,-6.76,-5.87,-0.23,-9.2,-14.25,3.96,17,56,0,23,38,0.605,200,1,1,72.259,223,6,33,1,5,50,1781,https://www.pro-football-reference.com/boxscores/202011220den.htm,away,7.0,False
2020,2020-11-29,mfbu6O5aMHbJg,Miami,Dolphins,MIA,20,-17.0,-15.02,-12.56,-2.46,-1.9,-10.14,7.59,25,104,0,24,39,0.615,257,2,0,97.917,345,4,16,2,3,20,1957,https://www.pro-football-reference.com/boxscores/202011290nyj.htm,away,7.0,False
2020,2020-12-26,mfbu6O5aMHbJg,Miami,Dolphins,MIA,26,-1.0,11.22,9.38,0.86,-6.02,-7.32,1.3,25,130,0,26,35,0.743,276,2,0,115.893,383,3,23,0,5,76,1981,https://www.pro-football-reference.com/boxscores/202012260rai.htm,away,6.0,False
2020,2021-01-03,mfbu6O5aMHbJg,Miami,Dolphins,MIA,26,-31.0,-8.17,-9.02,3.44,-19.85,-21.73,1.88,20,70,2,36,59,0.61,393,1,3,65.148,454,1,9,4,2,20,1958,https://www.pro-football-reference.com/boxscores/202101030buf.htm,away,8.0,False
2021,2021-09-12,mfbu6O5aMHbJg,Miami,Dolphins,MIA,17,-1.0,5.75,10.15,-4.4,0.74,0.65,-1.77,23,74,1,16,27,0.593,202,1,1,79.552,259,2,17,1,5,28,1397,https://www.pro-football-reference.com/boxscores/202109120nwe.htm,away,14.0,False
2021,2021-09-26,mfbu6O5aMHbJg,Miami,Dolphins,MIA,28,4.0,7.21,13.68,-6.57,-5.04,-0.99,-1.07,27,133,2,32,49,0.653,215,0,0,74.787,330,2,18,0,8,68,1873,https://www.pro-football-reference.com/boxscores/202109260rai.htm,away,7.0,False
2021,2021-10-10,mfbu6O5aMHbJg,Miami,Dolphins,MIA,17,28.0,40.54,39.97,1.39,-4.28,-4.77,0.16,9,39,0,27,39,0.692,275,2,1,95.566,301,3,13,2,5,37,1373,https://www.pro-football-reference.com/boxscores/202110100tam.htm,away,7.0,False
2021,2021-10-17,mfbu6O5aMHbJg,Miami,Dolphins,MIA,20,-3.0,6.22,9.77,-1.56,-4.44,-10.04,3.69,20,77,0,34,48,0.708,354,2,1,97.049,431,0,0,1,7,55,1960,https://www.pro-football-reference.com/boxscores/202110170jax.htm,away,7.0,False
2021,2021-10-31,mfbu6O5aMHbJg,Miami,Dolphins,MIA,11,-15.0,-8.74,-0.96,-7.12,-4.52,-10.2,2.35,23,68,1,21,39,0.538,205,0,1,58.173,262,2,11,2,9,58,1753,https://www.pro-football-reference.com/boxscores/202110310buf.htm,away,7.0,False
2021,2021-11-21,mfbu6O5aMHbJg,Miami,Dolphins,MIA,24,-7.0,5.03,5.3,2.97,-13.14,-20.12,5.57,33,115,1,27,34,0.794,273,2,1,107.475,388,0,0,1,8,62,2015,https://www.pro-football-reference.com/boxscores/202111210nyj.htm,away,10.0,False
2021,2021-12-27,mfbu6O5aMHbJg,Miami,Dolphins,MIA,20,-17.0,-24.8,-24.43,0.08,3.16,-7.12,10.69,30,86,0,19,26,0.731,198,1,1,91.506,259,3,25,1,7,65,2036,https://www.pro-football-reference.com/boxscores/202112270nor.htm,away,8.0,False
2021,2022-01-02,mfbu6O5aMHbJg,Miami,Dolphins,MIA,3,31.0,7.95,4.4,4.23,14.86,13.02,1.84,16,74,0,18,39,0.462,205,0,1,51.763,256,4,23,2,5,55,1608,https://www.pro-football-reference.com/boxscores/202201020oti.htm,away,6.0,False
2022,2022-09-18,mfbu6O5aMHbJg,Miami,Dolphins,MIA,42,-4.0,20.31,19.54,0.43,-32.0,-26.61,-5.39,18,86,0,36,50,0.72,469,6,2,124.083,547,1,8,2,8,51,2087,https://www.pro-football-reference.com/boxscores/202209180rav.htm,away,7.0,False
2022,2022-09-29,mfbu6O5aMHbJg,Miami,Dolphins,MIA,15,-12.0,0.48,3.06,-1.12,-9.11,-16.74,8.12,22,85,0,22,37,0.595,303,1,2,72.241,378,1,10,2,6,41,1705,https://www.pro-football-reference.com/boxscores/202209290cin.htm,away,4.0,True
2022,2022-10-09,mfbu6O5aMHbJg,Miami,Dolphins,MIA,17,23.0,11.86,7.53,5.4,6.15,8.02,-2.87,26,137,2,19,34,0.559,166,0,1,56.74,295,2,8,2,11,102,1742,https://www.pro-football-reference.com/boxscores/202210090nyj.htm,away,10.0,False
2022,2022-10-30,mfbu6O5aMHbJg,Miami,Dolphins,MIA,31,4.0,25.47,26.67,-1.2,-19.14,-16.4,-3.99,26,107,1,29,36,0.806,382,3,0,138.657,476,2,13,1,7,55,2062,https://www.pro-football-reference.com/boxscores/202210300det.htm,away,7.0,False
2022,2022-11-06,mfbu6O5aMHbJg,Miami,Dolphins,MIA,35,4.0,19.83,26.74,-4.5,-17.18,1.01,-15.11,23,77,1,21,30,0.7,302,3,0,135.694,379,0,0,0,3,38,1514,https://www.pro-football-reference.com/boxscores/202211060chi.htm,away,7.0,False
2022,2022-12-04,mfbu6O5aMHbJg,Miami,Dolphins,MIA,17,16.0,1.78,6.47,-2.43,13.36,12.02,0.68,8,33,0,18,34,0.529,295,2,3,65.196,308,3,20,4,8,68,1166,https://www.pro-football-reference.com/boxscores/202212040sfo.htm,away,7.0,False
2022,2022-12-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,17,6.0,9.39,10.41,1.36,-1.14,4.06,-6.55,19,92,0,10,28,0.357,145,1,0,65.327,219,2,18,0,6,50,1222,https://www.pro-football-reference.com/boxscores/202212110sdg.htm,away,7.0,False
2022,2022-12-17,mfbu6O5aMHbJg,Miami,Dolphins,MIA,29,-4.0,10.87,1.32,12.54,-19.07,-16.23,-3.32,25,188,1,17,30,0.567,234,2,0,104.028,405,2,17,0,8,51,1807,https://www.pro-football-reference.com/boxscores/202212170buf.htm,away,6.0,False
2022,2023-01-01,mfbu6O5aMHbJg,Miami,Dolphins,MIA,21,2.0,-1.2,4.68,-4.89,1.36,-1.25,0.96,27,86,1,24,40,0.6,265,2,2,75.521,333,2,18,2,9,71,2028,https://www.pro-football-reference.com/boxscores/202301010nwe.htm,away,7.0,False
2022,2023-01-15,mfbu6O5aMHbJg,Miami,Dolphins,MIA,31,-4.0,-15.56,-8.99,-4.3,2.41,5.69,-3.61,20,42,1,18,45,0.4,220,1,2,44.676,231,4,31,2,7,34,1667,https://www.pro-football-reference.com/boxscores/202301150buf.htm,away,7.0,False
2023,2023-09-10,mfbu6O5aMHbJg,Miami,Dolphins,MIA,36,-2.0,18.83,5.66,13.83,-26.53,-32.25,5.39,20,70,1,28,45,0.622,466,3,1,110.046,536,0,0,2,6,38,1639,https://www.pro-football-reference.com/boxscores/202309100sdg.htm,away,14.0,False
2023,2023-09-17,mfbu6O5aMHbJg,Miami,Dolphins,MIA,24,-7.0,-0.98,-4.74,3.09,-13.09,-12.33,0.4,30,145,2,21,30,0.7,249,1,1,92.222,389,1,5,1,6,46,1819,https://www.pro-football-reference.com/boxscores/202309170nwe.htm,away,7.0,False
2023,2023-10-01,mfbu6O5aMHbJg,Miami,Dolphins,MIA,20,-29.0,-2.09,-0.93,2.13,-27.56,-26.21,-1.35,19,142,2,25,35,0.714,282,1,1,92.798,393,4,31,2,8,98,1778,https://www.pro-football-reference.com/boxscores/202310010buf.htm,away,7.0,False
2023,2023-10-22,mfbu6O5aMHbJg,Miami,Dolphins,MIA,17,14.0,11.06,6.39,4.34,7.17,2.89,2.28,12,45,0,23,32,0.719,216,1,1,87.5,244,4,17,1,10,70,1397,https://www.pro-football-reference.com/boxscores/202310220phi.htm,away,7.0,False
2023,2023-11-05,mfbu6O5aMHbJg,Miami,Dolphins,MIA,14,-7.0,-9.86,-12.43,-0.92,1.1,-3.84,4.26,21,117,1,21,34,0.618,193,1,0,87.01,292,3,18,1,6,45,1824,https://www.pro-football-reference.com/boxscores/202311050kan.htm,away,7.0,False
2023,2023-11-24,mfbu6O5aMHbJg,Miami,Dolphins,MIA,34,-21.0,-20.96,-18.2,-1.93,-3.64,-4.36,0.05,37,167,2,21,30,0.7,243,1,2,77.5,395,2,15,3,6,38,2141,https://www.pro-football-reference.com/boxscores/202311240nyj.htm,away,5.0,False
2023,2023-12-03,mfbu6O5aMHbJg,Miami,Dolphins,MIA,45,-31.0,-6.88,-11.05,4.17,-25.98,-23.0,-2.98,34,123,3,19,25,0.76,283,2,0,139.25,406,0,0,0,2,15,1936,https://www.pro-football-reference.com/boxscores/202312030was.htm,away,9.0,False
